#V2 CNUM  V1 CNUM    GLON      GLAT   V2 Field
#---------------------------------------------
   5137     5482   34.8735    0.4478    l035
   5138     5483   34.8775   -0.3862    l035
   5139     5492   34.8855   -0.0122    l035
   5140     5488   34.8855    0.3018    l035
   5141        0   34.8875    0.3758    l035
   5142     5490   34.8995   -0.3482    l035
   5143     5492   34.8995   -0.0182    l035
   5144     5495   34.9035   -0.4222    l035
   5145     5494   34.9075   -0.4002    l035
   5146     5499   34.9095    0.1298    l035
   5147     5496   34.9115    0.0318    l035
   5148     5499   34.9175    0.1338    l035
   5149     5498   34.9255    0.4418    l035
   5150        0   34.9295   -0.4982    l035
   5151     5500   34.9315    0.2558    l035
   5152     5501   34.9335    0.0238    l035
   5153     5500   34.9335    0.2358    l035
   5154        0   34.9375   -0.4982    l035
   5155        0   34.9455    0.3438    l035
   5156     5503   34.9535    0.1598    l035
   5157     5509   34.9615   -0.3902    l035
   5158     5515   34.9715   -0.0302    l035
   5159     5512   34.9775    0.2878    l035
   5160     5509   34.9795   -0.3902    l035
   5161     5514   34.9815    0.1458    l035
   5162     5515   34.9835   -0.0122    l035
   5163     5510   34.9855   -0.2582    l035
   5164     5515   34.9855   -0.0122    l035
   5165        0   34.9915   -0.3362    l035
   5166     5519   34.9915   -0.2042    l035
   5167     5521   34.9935   -0.4422    l035
   5168     5516   34.9935   -0.0462    l035
   5169     5520   34.9955    0.0358    l035
   5170     5517   34.9975   -0.3962    l035
   5171     5536   35.0035   -0.2182    l035
   5172     5527   35.0095   -0.4162    l035
   5173        0   35.0135   -0.5222    l035
   5174     5527   35.0155   -0.4322    l035
   5175     5528   35.0175    0.1378    l035
   5176     5532   35.0255   -0.0082    l035
   5177     5530   35.0255    0.3498    l035
   5178     5529   35.0275   -0.5362    l035
   5179     5538   35.0295   -0.4842    l035
   5180     5535   35.0355   -0.5042    l035
   5181     5534   35.0355   -0.4122    l035
   5182     5536   35.0375   -0.2062    l035
   5183     5538   35.0435   -0.4742    l035
   5184     5537   35.0435    0.3238    l035
   5185     5539   35.0515   -0.5142    l035
   5186     5541   35.0655   -0.4642    l035
   5187        0   35.0675   -0.2862    l035
   5188     5540   35.0675    0.3098    l035
   5189     5541   35.0715   -0.4302    l035
   5190        0   35.0815   -0.3042    l035
   5191     5543   35.0975   -0.4982    l035
   5192     5546   35.0995   -0.2442    l035
   5193     5549   35.1095   -0.1562    l035
   5194        0   35.1095    0.0018    l035
   5195     5551   35.1155   -0.3682    l035
   5196     5552   35.1195   -0.1882    l035
   5197     5556   35.1235   -0.0082    l035
   5198     5559   35.1355    0.3378    l035
   5199        0   35.1455   -0.0422    l035
   5200     5560   35.1455    0.3618    l035
   5201        0   35.1495   -0.0602    l035
   5202     5563   35.1735   -0.2362    l035
   5203     5563   35.1735   -0.2342    l035
   5204     5564   35.1815    0.3238    l035
   5205     5565   35.1835    0.4678    l035
   5206        0   35.2135    0.4858    l035
   5207        0   35.2155    0.4798    l035
   5208        0   35.2215   -0.2302    l035
   5209     5570   35.2215   -0.1702    l035
   5210     5572   35.2275   -0.3582    l035
   5211     5575   35.2435   -0.1722    l035
   5212     5574   35.2435    0.3138    l035
   5213     5577   35.2495   -0.2382    l035
   5214        0   35.2535    0.2678    l035
   5215     5578   35.2575   -0.2742    l035
   5216     5579   35.2675    0.1218    l035
   5217     5580   35.2775   -0.2942    l035
   5218     5583   35.2835    0.1498    l035
   5219     5584   35.2855    0.2498    l035
   5220     5587   35.2875   -0.5402    l035
   5221     5593   35.3015   -0.0342    l035
   5222     5588   35.3075    0.2538    l035
   5223     5593   35.3095   -0.0562    l035
   5224     5594   35.3155   -0.2242    l035
   5225     5592   35.3155    0.1298    l035
   5226     5592   35.3155    0.1338    l035
   5227     5594   35.3175   -0.2462    l035
   5228     5592   35.3175    0.1418    l035
   5229        0   35.3215   -0.3782    l035
   5230     5598   35.3275    0.4358    l035
   5231     5599   35.3335   -0.3822    l035
   5232     5598   35.3335    0.4358    l035
   5233        0   35.3375   -0.2402    l035
   5234     5597   35.3375   -0.2322    l035
   5235     5601   35.3435    0.3458    l035
   5236     5600   35.3455   -0.3562    l035
   5237        0   35.3455    0.2018    l035
   5238        0   35.3535   -0.0922    l035
   5239     5604   35.3535    0.0638    l035
   5240     5606   35.3555   -0.2902    l035
   5241     5607   35.3575   -0.2742    l035
   5242     5605   35.3575   -0.1102    l035
   5243     5610   35.3735    0.0078    l035
   5244        0   35.3835   -0.1342    l035
   5245        0   35.3855   -0.1202    l035
   5246     5609   35.3935    0.0918    l035
   5247     5610   35.3975    0.0258    l035
   5248     5611   35.4175   -0.2842    l035
   5249        0   35.4255    0.3938    l035
   5250     5612   35.4255    0.4318    l035
   5251     5613   35.4275    0.0538    l035
   5252     5614   35.4275    0.3378    l035
   5253     5616   35.4295    0.1378    l035
   5254     5614   35.4335    0.3418    l035
   5255        0   35.4335    0.3978    l035
   5256     5617   35.4395    0.2818    l035
   5257     5617   35.4415    0.2958    l035
   5258     5620   35.4435   -0.0102    l035
   5259     5621   35.4535    0.2351    l036
   5260     5622   35.4555   -0.1369    l036
   5261     5626   35.4575   -0.1789    l036
   5262     5627   35.4655    0.1391    l036
   5263     5628   35.4715    0.3651    l036
   5264     5626   35.4795   -0.1829    l036
   5265     5631   35.4815   -0.2949    l036
   5266     5633   35.4855    0.2251    l036
   5267     5632   35.4915   -0.0769    l036
   5268     5639   35.4975   -0.0189    l036
   5269     5638   35.4995    0.2151    l036
   5270        0   35.5035   -0.1969    l036
   5271     5641   35.5095   -0.0869    l036
   5272     5645   35.5115   -0.1529    l036
   5273     5643   35.5155   -0.0329    l036
   5274     5644   35.5175   -0.3189    l036
   5275        0   35.5195    0.1331    l036
   5276     5646   35.5215   -0.1389    l036
   5277     5647   35.5235   -0.2729    l036
   5278        0   35.5255    0.0931    l036
   5279     5646   35.5315   -0.1149    l036
   5280     5643   35.5315   -0.0629    l036
   5281     5646   35.5355   -0.1209    l036
   5282        0   35.5395    0.0251    l036
   5283        0   35.5475    0.0611    l036
   5284     5650   35.5515    0.1491    l036
   5285     5651   35.5635    0.1511    l036
   5286     5661   35.5755   -0.1349    l036
   5287     5653   35.5755    0.0671    l036
   5288     5654   35.5775   -0.0309    l036
   5289     5657   35.5775    0.0091    l036
   5290     5658   35.5855   -0.0629    l036
   5291     5670   35.5855    0.1171    l036
   5292     5659   35.5895   -0.1029    l036
   5293     5660   35.5895    0.1511    l036
   5294     5662   35.5935   -0.3689    l036
   5295     5661   35.5935   -0.1229    l036
   5296     5667   35.5955   -0.2009    l036
   5297     5654   35.5955   -0.0209    l036
   5298     5664   35.6015   -0.5409    l036
   5299     5668   35.6015   -0.2289    l036
   5300     5667   35.6035   -0.2009    l036
   5301     5665   35.6035    0.2231    l036
   5302     5669   35.6055   -0.2469    l036
   5303     5666   35.6075   -0.0649    l036
   5304     5670   35.6075    0.1131    l036
   5305     5666   35.6115   -0.0709    l036
   5306     5672   35.6195   -0.1769    l036
   5307     5669   35.6255   -0.2509    l036
   5308     5673   35.6275    0.0071    l036
   5309     5673   35.6315    0.0071    l036
   5310     5682   35.6415    0.2971    l036
   5311     5682   35.6435    0.3011    l036
   5312     5679   35.6595    0.1871    l036
   5313     5681   35.6695   -0.0469    l036
   5314     5682   35.6755    0.3011    l036
   5315     5685   35.6815   -0.1749    l036
   5316     5686   35.6855   -0.0089    l036
   5317     5687   35.6875   -0.0569    l036
   5318     5688   35.6895   -0.0929    l036
   5319     5687   35.6975   -0.0709    l036
   5320     5689   35.7015   -0.0369    l036
   5321     5690   35.7055   -0.2009    l036
   5322     5686   35.7115   -0.0229    l036
   5323     5694   35.7275   -0.1469    l036
   5324     5695   35.7495    0.1531    l036
   5325     5701   35.7635    0.2371    l036
   5326     5697   35.7635    0.2091    l036
   5327     5701   35.7655    0.2171    l036
   5328     5698   35.7675   -0.1009    l036
   5329        0   35.7935   -0.2349    l036
   5330     5700   35.7935   -0.1749    l036
   5331     5701   35.7955    0.2391    l036
   5332        0   35.7975   -0.0149    l036
   5333     5703   35.8115    0.0851    l036
   5334        0   35.8195   -0.2329    l036
   5335     5705   35.8195   -0.1089    l036
   5336     5706   35.8255   -0.2029    l036
   5337     5707   35.8255   -0.0389    l036
   5338     5708   35.8295    0.2551    l036
   5339     5709   35.8375   -0.2269    l036
   5340     5711   35.8435    0.2371    l036
   5341        0   35.8455   -0.1429    l036
   5342     5712   35.8515    0.2611    l036
   5343        0   35.8535    0.1271    l036
   5344     5714   35.8795   -0.0489    l036
   5345        0   35.8895    0.1951    l036
   5346     5715   35.9135   -0.4269    l036
   5347        0   35.9455    0.3791    l036
   5348     5717   35.9495   -0.1469    l036
   5349        0   35.9595   -0.0609    l036
   5350     5723   35.9935    0.0731    l036
   5351     5720   35.9995   -0.4649    l036
   5352     5721   36.0035   -0.3989    l036
   5353        0   36.0095    0.4471    l036
   5354     5722   36.0115   -0.1969    l036
   5355     5724   36.0315    0.2671    l036
   5356     5726   36.0335    0.0911    l036
   5357     5726   36.0395    0.0791    l036
   5358     5728   36.0515    0.2271    l036
   5359     5730   36.0635   -0.3889    l036
   5360        0   36.0855   -0.4189    l036
   5361     5732   36.1035   -0.0929    l036
   5362        0   36.1135   -0.0169    l036
   5363        0   36.1155    0.5531    l036
   5364     5733   36.1215    0.0651    l036
   5365     5734   36.1235    0.0391    l036
   5366     5735   36.1375   -0.3529    l036
   5367        0   36.1515    0.1111    l036
   5368     5738   36.1795    0.1051    l036
   5369     5742   36.2135   -0.2649    l036
   5370     5743   36.2215    0.0731    l036
   5371     5749   36.3355    0.1751    l036
   5372     5750   36.3455   -0.0849    l036
   5373     5749   36.3535    0.1811    l036
   5374     5754   36.3695   -0.0149    l036
   5375     5753   36.3695    0.1431    l036
   5376     5754   36.3755   -0.0209    l036
   5377     5753   36.3755    0.1511    l036
   5378     5756   36.4055    0.0211    l036
   5379     5757   36.4115    0.1211    l036
   5380     5761   36.4255   -0.1629    l036
   5381     5761   36.4255   -0.1469    l036
   5382     5763   36.4515    0.0871    l036
   5383     5764   36.4555   -0.1889    l036
   5384     5765   36.4775   -0.1589    l036
   5385     5766   36.4875   -0.1349    l036
   5386     5766   36.5095   -0.1269    l036
   5387     5769   36.5515    0.0031    l036
   5388     5773   36.5798   -0.2610    l040
   5389     5776   36.6398   -0.1070    l040
   5390     5778   36.6678   -0.1130    l040
   5391     5779   36.6738   -0.1470    l040
   5392     5782   36.7058    0.0950    l040
   5393     5785   36.7498   -0.1510    l040
   5394     5789   36.7718   -0.3650    l040
   5395     5794   36.7958   -0.2050    l040
   5396     5793   36.7958   -0.1770    l040
   5397     5798   36.8258   -0.0370    l040
   5398     5796   36.8298   -0.2310    l040
   5399     5797   36.8338    0.0190    l040
   5400     5798   36.8398   -0.0230    l040
   5401        0   36.8538   -0.2010    l040
   5402     5800   36.8538   -0.1330    l040
   5403     5800   36.8638   -0.1230    l040
   5404     5802   36.8778   -0.4730    l040
   5405     5800   36.8818   -0.1150    l040
   5406        0   36.8858   -0.5070    l040
   5407     5803   36.8978   -0.1350    l040
   5408     5804   36.8998   -0.4090    l040
   5409     5807   36.9198    0.4830    l040
   5410     5810   36.9578   -0.1010    l040
   5411     5813   37.0438   -0.0350    l040
   5412     5813   37.0738   -0.0090    l040
   5413     5817   37.0818   -0.1510    l040
   5414     5816   37.0838   -0.0030    l040
   5415     5820   37.1658    0.0830    l040
   5416     5820   37.1738    0.1010    l040
   5417     5821   37.1998   -0.4190    l040
   5418     5822   37.2158   -0.0250    l040
   5419     5823   37.2358   -0.2390    l040
   5420     5825   37.2578   -0.0810    l040
   5421     5826   37.2678    0.0810    l040
   5422     5828   37.2778    0.1010    l040
   5423     5830   37.2958   -0.0910    l040
   5424     5831   37.3078   -0.1050    l040
   5425     5833   37.3198    0.1630    l040
   5426     5834   37.3238    0.0890    l040
   5427     5836   37.3418   -0.0610    l040
   5428     5838   37.3578    0.0790    l040
   5429     5839   37.3698   -0.2350    l040
   5430     5840   37.3818   -0.0790    l040
   5431        0   37.3918   -0.2630    l040
   5432     5841   37.4118   -0.0530    l040
   5433     5844   37.4398    0.1390    l040
   5434     5843   37.4438   -0.0510    l040
   5435     5845   37.4598   -0.0590    l040
   5436     5847   37.4738   -0.1030    l040
   5437        0   37.4738    0.0490    l040
   5438     5848   37.4918    0.1490    l040
   5439        0   37.4978    0.5310    l040
   5440     5849   37.5478   -0.1110    l040
   5441     5850   37.5538    0.2010    l040
   5442     5851   37.5598    0.1490    l040
   5443     5852   37.5898    0.1230    l040
   5444     5853   37.5978    0.4250    l040
   5445     5854   37.6018    0.2210    l040
   5446     5855   37.6058    0.1230    l040
   5447        0   37.6138    0.3190    l040
   5448     5855   37.6138    0.1230    l040
   5449     5854   37.6158    0.2270    l040
   5450     5856   37.6378   -0.1030    l040
   5451        0   37.6458    0.2430    l040
   5452     5857   37.6478   -0.0670    l040
