#V1 CNUM  V2 CNUM    GLON      GLAT   V1 Field
#---------------------------------------------
   6615     7175   78.1931    0.1189    l079
   6616     7176   78.2011   -0.4071    l079
   6617     7177   78.2171   -0.3471    l079
   6618     7179   78.2270    0.9089    l079
   6619     7180   78.2331    0.0189    l079
   6620     7181   78.2331   -0.3471    l079
   6621     7182   78.2411    0.1529    l079
   6622     7183   78.2591   -0.3091    l079
   6623     7184   78.2670    1.0549    l079
   6624     7185   78.2752   -1.3071    l079
   6625     7186   78.3272   -1.3331    l079
   6626     7190   78.3451   -1.0531    l079
   6627     7190   78.3511   -1.0731    l079
   6628     7194   78.3610    0.3009    l079
   6629     7195   78.3630    1.0709    l079
   6630     7195   78.3650    1.0689    l079
   6631     7196   78.3790    1.0169    l079
   6632        0   78.3970    0.4909    l079
   6633     7202   78.4711   -0.1831    l079
   6634     7203   78.4730    1.0389    l079
   6635     7204   78.4811   -1.2911    l079
   6636     7205   78.4850    0.8889    l079
   6637     7207   78.5030    1.0049    l079
   6638     7210   78.5130    0.9469    l079
   6639     7209   78.5170    0.9869    l079
   6640     7210   78.5210    0.9449    l079
   6641        0   78.5250    0.9149    l079
   6642     7212   78.5730    0.4109    l079
   6643     7214   78.6330    0.9829    l079
   6644     7215   78.6691    0.1849    l079
   6645        0   78.7050    1.2429    l079
   6646     7217   78.7150    0.8849    l079
   6647     7219   78.7991   -0.4771    l079
   6648     7220   78.8211    0.1169    l079
   6649     7220   78.8251    0.1229    l079
   6650     7222   78.8531   -0.3791    l079
   6651     7223   78.8691   -0.4171    l079
   6652     7227   78.8890    0.7089    l079
   6653        0   78.9130    0.8029    l079
   6654     7228   78.9411   -0.2151    l079
   6655     7229   78.9531   -0.1831    l079
   6656     7230   78.9690    0.5409    l079
   6657     7231   78.9791    0.3509    l079
   6658     7232   79.0110    0.6669    l079
   6659        0   79.0151   -0.0631    l079
   6660        0   79.0191   -0.0271    l079
   6661     7233   79.0290    0.6609    l079
   6662        0   79.0491   -0.3811    l079
   6663     7234   79.0531    0.0989    l079
   6664     7235   79.0670    0.9309    l079
   6665     7235   79.0710    0.9309    l079
   6666     7236   79.0731    0.1509    l079
   6667     7240   79.1290    0.9629    l079
   6668     7242   79.1330    0.9829    l079
   6669     7241   79.1331   -0.3691    l079
   6670     7243   79.1391   -0.0591    l079
   6671     7244   79.1410    0.5869    l079
   6672     7246   79.1591    0.4989    l079
   6673     7248   79.2230    0.9489    l079
   6674     7255   79.2331    0.4249    l079
   6675     7253   79.2431    0.5389    l079
   6676     7251   79.2431    0.4969    l079
   6677     7251   79.2431    0.4949    l079
   6678     7253   79.2491    0.5249    l079
   6679     7252   79.2491    0.4489    l079
   6680     7254   79.2531    0.4169    l079
   6681     7256   79.2591    0.2429    l079
   6682     7257   79.2671    0.3869    l079
   6683     7264   79.2890    1.3009    l079
   6684     7263   79.2891    0.2389    l079
   6685     7265   79.2971    0.2829    l079
   6686     7268   79.3090    1.3069    l079
   6687     7269   79.3131    0.2789    l079
   6688     7270   79.3131   -0.3731    l079
   6689     7273   79.3290    1.2889    l079
   6690     7275   79.3351    0.3409    l079
   6691     7276   79.3431   -0.4871    l079
   6692     7278   79.3470    1.3629    l079
   6693     7277   79.3471    0.0029    l079
   6694     7279   79.3551   -0.3031    l079
   6695        0   79.3810    1.3249    l079
   6696     7280   79.4431    1.0049    l079
   6697     7282   79.4731    0.2029    l079
   6698     7284   79.4831   -0.7191    l079
   6699     7285   79.4851   -0.4831    l079
   6700     7286   79.4971    0.0149    l079
   6701     7287   79.5351    0.0289    l079
   6702     7289   79.5591   -0.7991    l079
   6703     7290   79.5631   -0.7671    l079
   6704     7291   79.6431    0.4729    l079
   6705     7292   79.7071    0.1369    l079
   6706        0   79.7211    0.4269    l079
   6707        0   79.7311   -0.2711    l079
   6708     7293   79.7351    0.9889    l079
   6709        0   79.8311    1.2609    l079
   6710        0   79.8451    0.8909    l079
   6711     7296   79.8471   -0.3131    l079
   6712     7298   79.8791    1.1789    l079
   6713     7300   79.9271    0.9069    l079
   6714     7302   79.9671    0.5829    l079
   6715     7304   79.9691    0.8569    l079
   6716     7307   79.9711    0.8849    l079
   6717     7305   79.9791    0.9109    l079
   6718     7306   79.9811    0.8109    l079
   6719     7307   79.9811    0.8649    l079
   6720     7308   79.9851    0.9029    l079
   6721     7309   79.9871    0.8389    l079
   6722     7310   80.0211   -0.4251    l079
   6723     7311   80.0451    0.3069    l079
   6724        0   80.1070   -1.4451    l079
   6725     7312   80.1751    0.7649    l079
   6726     7313   80.1851    0.7789    l079
   6727     7314   80.2211    0.6649    l079
   6728        0   80.2811    0.3389    l079
   6729     7316   80.3551    0.7109    l079
   6730     7317   80.3651    0.4449    l079
   6731        0   80.3711    0.5729    l079
   6732        0   80.3911    0.5749    l079
   6733        0   80.4751    0.7249    l079
   6734        0   80.4791    0.7269    l079
   6735     7318   80.5088    0.4794    l082
   6736        0   80.5159   -0.4566    l082
   6737        0   80.5168    0.4794    l082
   6738     7319   80.5246    0.7214    l082
   6739        0   80.5254    0.0074    l082
   6740     7323   80.6320    1.2895    l082
   6741     7322   80.6346    0.6855    l082
   6742     7325   80.6646    0.6716    l082
   6743     7326   80.6986    0.6956    l082
   6744     7326   80.7046    0.7176    l082
   6745        0   80.7147    0.5656    l082
   6746        0   80.7487    0.6317    l082
   6747     7329   80.8287    0.5677    l082
   6748     7331   80.8369    0.3598    l082
   6749     7335   80.8434   -0.1062    l082
   6750     7332   80.8475   -0.1862    l082
   6751     7335   80.8574   -0.0902    l082
   6752     7329   80.8628    0.5538    l082
   6753     7336   80.8629    0.3838    l082
   6754     7337   80.8649    0.4218    l082
   6755     7338   80.8650    0.3438    l082
   6756     7339   80.8690    0.2958    l082
   6757     7341   80.8830    0.3058    l082
   6758     7337   80.8969    0.4458    l082
   6759     7342   80.9013   -0.0582    l082
   6760     7344   80.9170    0.3298    l082
   6761     7346   80.9288    0.5378    l082
   6762     7348   80.9414   -0.1261    l082
   6763        0   80.9420    1.3739    l082
   6764     7350   80.9516   -0.2921    l082
   6765     7351   80.9554   -0.1541    l082
   6766        0   80.9595   -0.2701    l082
   6767        0   80.9680    1.3779    l082
   6768        0   80.9729    0.4359    l082
   6769        0   80.9760    1.3659    l082
   6770        0   80.9840    1.3699    l082
   6771     7354   80.9915   -0.2921    l082
   6772     7355   80.9917   -0.4401    l082
   6773     7355   80.9997   -0.4521    l082
   6774     7356   81.0013   -0.0601    l082
   6775     7357   81.0028    0.5559    l082
   6776     7357   81.0088    0.5599    l082
   6777     7355   81.0117   -0.4561    l082
   6778     7359   81.0195   -0.3021    l082
   6779     7360   81.0295   -0.2341    l082
   6780     7361   81.0375   -0.2801    l082
   6781     7362   81.0387    0.5939    l082
   6782     7363   81.0434   -0.1521    l082
   6783     7364   81.0515   -0.2720    l082
   6784     7365   81.0635   -0.2680    l082
   6785        0   81.0690    0.2940    l082
   6786     7363   81.0714   -0.1520    l082
   6787     7366   81.0767    0.6460    l082
   6788     7367   81.1174   -0.1400    l082
   6789        0   81.1289    0.4240    l082
   6790     7370   81.1328    0.5380    l082
   6791     7368   81.1426    0.6960    l082
   6792     7370   81.1448    0.5460    l082
   6793        0   81.1449    0.3960    l082
   6794        0   81.1503    1.0980    l082
   6795        0   81.1523    1.1200    l082
   6796     7371   81.1753   -0.0999    l082
   6797        0   81.1895   -0.2799    l082
   6798     7373   81.2085    0.8581    l082
   6799     7375   81.2104    1.0241    l082
   6800     7374   81.2125    0.8021    l082
   6801     7373   81.2185    0.8721    l082
   6802     7376   81.2205    0.9041    l082
   6803     7373   81.2365    0.8761    l082
   6804     7378   81.2423    1.1161    l082
   6805     7379   81.2483    1.1221    l082
   6806     7382   81.2564    0.9841    l082
   6807     7379   81.2583    1.1241    l082
   6808     7382   81.2604    0.9841    l082
   6809     7380   81.2685    0.9161    l082
   6810     7382   81.2704    1.0021    l082
   6811     7381   81.2704    0.9681    l082
   6812        0   81.2748    0.4641    l082
   6813     7384   81.2962    1.2082    l082
   6814        0   81.2973   -0.1418    l082
   6815     7385   81.3024    1.0522    l082
   6816     7386   81.3133   -0.1038    l082
   6817     7388   81.3142    1.2382    l082
   6818     7388   81.3162    1.2422    l082
   6819     7387   81.3166    0.7042    l082
   6820     7390   81.3446    0.7602    l082
   6821     7393   81.3607    0.6162    l082
   6822     7395   81.3626    0.7802    l082
   6823     7396   81.3685    0.8782    l082
   6824     7397   81.3708    0.5182    l082
   6825     7397   81.3728    0.5262    l082
   6826     7399   81.3802    1.2182    l082
   6827     7400   81.3826    0.7042    l082
   6828     7402   81.3869    0.4082    l082
   6829     7404   81.4012   -0.0258    l082
   6830        0   81.4045    0.8883    l082
   6831     7405   81.4064    1.0403    l082
   6832     7407   81.4248    0.4843    l082
   6833     7407   81.4308    0.4943    l082
   6834     7408   81.4326    0.7043    l082
   6835     7409   81.4386    0.7303    l082
   6836        0   81.4430    0.2963    l082
   6837     7410   81.4446    0.7623    l082
   6838     7412   81.4446    0.7303    l082
   6839     7413   81.4508    0.4703    l082
   6840     7417   81.4572    0.0183    l082
   6841     7413   81.4628    0.4763    l082
   6842     7415   81.4712   -0.0297    l082
   6843     7416   81.4712   -0.0617    l082
   6844     7417   81.4772    0.0223    l082
   6845     7418   81.4801    1.3623    l082
   6846        0   81.4808    0.5123    l082
   6847     7419   81.4826    0.8043    l082
   6848        0   81.4908    0.5143    l082
   6849        0   81.4968    0.4803    l082
   6850     7420   81.4988    0.5563    l082
   6851        0   81.4988    0.5023    l082
   6852     7420   81.5068    0.5263    l082
   6853     7421   81.5111    0.0323    l082
   6854        0   81.5128    0.4843    l082
   6855     7423   81.5190    0.1963    l082
   6856        0   81.5207    0.6083    l082
   6857     7426   81.5227    0.5643    l082
   6858     7425   81.5231    0.0623    l082
   6859     7429   81.5424    0.9864    l082
   6860        0   81.5466    0.8004    l082
   6861        0   81.5467    0.6504    l082
   6862        0   81.5467    0.6384    l082
   6863     7430   81.5491    0.0964    l082
   6864        0   81.5492   -0.0436    l082
   6865        0   81.5507    0.6584    l082
   6866        0   81.5567    0.6664    l082
   6867        0   81.5572   -0.1036    l082
   6868     7431   81.5610    0.2784    l082
   6869        0   81.5652   -0.0936    l082
   6870        0   81.5669    0.3304    l082
   6871        0   81.5709    0.4004    l082
   6872     7433   81.5831    0.1044    l082
   6873        0   81.5882    1.3264    l082
   6874     7435   81.5931    0.0624    l082
   6875     7436   81.5949    0.4204    l082
   6876        0   81.6002    1.3304    l082
   6877        0   81.6012   -0.0076    l082
   6878        0   81.6012   -0.0196    l082
   6879        0   81.6092   -0.1356    l082
   6880        0   81.6146    0.7864    l082
   6881        0   81.6149    0.2824    l082
   6882        0   81.6166    0.7544    l082
   6883        0   81.6184    1.1144    l082
   6884     7438   81.6208    0.4544    l082
   6885        0   81.6266    0.7624    l082
   6886     7439   81.6288    0.4644    l082
   6887        0   81.6324    1.1084    l082
   6888        0   81.6327    0.6864    l082
   6889        0   81.6346    0.7544    l082
   6890     7440   81.6386    0.7304    l082
   6891     7442   81.6391    0.1024    l082
   6892     7441   81.6408    0.4824    l082
   6893        0   81.6486    0.7464    l082
   6894        0   81.6490    0.1384    l082
   6895     7443   81.6526    0.7204    l082
   6896        0   81.6547    0.6664    l082
   6897     7444   81.6668    0.4644    l082
   6898        0   81.6683    1.2404    l082
   6899     7444   81.6768    0.4444    l082
   6900        0   81.6770    0.1264    l082
   6901     7445   81.6808    0.5405    l082
   6902     7446   81.6910    0.1465    l082
   6903     7446   81.7010    0.1505    l082
   6904        0   81.7042    1.3085    l082
   6905        0   81.7083    1.2845    l082
   6906        0   81.7110    0.1845    l082
   6907        0   81.7132   -0.0335    l082
   6908        0   81.7184    1.1285    l082
   6909     7447   81.7207    0.5725    l082
   6910        0   81.7263    1.2965    l082
   6911        0   81.7271    0.0985    l082
   6912        0   81.7323    1.2965    l082
   6913        0   81.7324    1.1105    l082
   6914        0   81.7370    0.1705    l082
   6915        0   81.7384    1.1105    l082
   6916        0   81.7470    0.1685    l082
   6917        0   81.7486    0.8325    l082
   6918        0   81.7490    0.1145    l082
   6919        0   81.7511    0.0945    l082
   6920     7448   81.7527    0.5925    l082
   6921     7449   81.7566    0.8145    l082
   6922        0   81.7603    1.2825    l082
   6923        0   81.7609    0.3425    l082
   6924        0   81.7610    0.1705    l082
   6925        0   81.7622    1.3485    l082
   6926     7450   81.7647    0.6405    l082
   6927        0   81.7650    0.1685    l082
   6928        0   81.7653   -0.2375    l082
   6929        0   81.7663    1.2685    l082
